customer_id,age,gender,subscription,watch_hours,last_login_gap,region,device,monthly_fee,payment_method,videos_watched,avg_watch_time,favorite_genre,churn
AM_277,27,Female,Basic,11.09,1,Asia,Laptop,8.99,Debit Card,54,1.88,Comedy,0
AM_278,59,Male,Basic,5.96,42,Africa,Mobile,13.99,UPI,69,0.35,Romance,1
AM_279,51,Other,Basic,7.67,29,South America,Laptop,8.99,Wallet,34,0.88,Sci-Fi,0
AM_280,23,Female,Premium,9.74,3,Asia,Laptop,17.99,Credit Card,25,1.48,Drama,0
AM_281,46,Other,Premium,11.54,1,North America,Mobile,13.99,UPI,80,1.78,Horror,0
AM_282,26,Female,Standard,2.58,35,North America,TV,17.99,UPI,113,0.55,Sci-Fi,0
AM_283,48,Other,Premium,2.83,22,South America,Laptop,17.99,Debit Card,9,0.77,Comedy,0
AM_284,53,Male,Standard,3.64,52,North America,Mobile,17.99,Wallet,35,1.42,Horror,0
AM_285,28,Female,Premium,8.45,24,Asia,TV,17.99,Credit Card,16,1.19,Drama,0
AM_286,38,Male,Premium,28.47,10,South America,Mobile,17.99,UPI,8,0.89,Romance,0
AM_287,49,Other,Premium,2.14,38,South America,Mobile,17.99,Credit Card,9,0.84,Horror,1
AM_288,49,Other,Standard,2.89,1,Asia,Mobile,17.99,Debit Card,79,1.57,Drama,0
AM_289,30,Male,Premium,18.13,31,Asia,Mobile,17.99,Debit Card,2,1.11,Sci-Fi,1
AM_290,37,Female,Premium,21.34,28,Africa,TV,8.99,Wallet,104,1.73,Drama,0
AM_291,22,Male,Basic,7.11,13,North America,Mobile,13.99,Credit Card,34,1.72,Comedy,0
AM_292,23,Male,Basic,7.69,12,Africa,TV,13.99,Credit Card,26,0.14,Romance,0
AM_293,27,Female,Standard,20.57,15,South America,TV,17.99,Credit Card,4,1.74,Comedy,1
AM_294,33,Male,Premium,11.31,51,Asia,TV,13.99,Wallet,70,1.68,Horror,0
AM_295,23,Other,Basic,5.49,3,North America,Laptop,17.99,Credit Card,40,1.59,Action,0
AM_296,20,Other,Premium,3.31,11,North America,Laptop,17.99,UPI,97,0.51,Romance,0
AM_297,51,Other,Basic,8.39,12,North America,Mobile,8.99,UPI,62,1.17,Sci-Fi,0
AM_298,26,Other,Basic,8.25,28,Africa,TV,17.99,Wallet,70,0.69,Comedy,1
AM_299,35,Female,Basic,2.39,38,North America,Laptop,17.99,UPI,44,1.78,Sci-Fi,0
AM_300,48,Male,Basic,2.75,32,North America,Laptop,13.99,UPI,118,0.51,Romance,0
AM_301,22,Female,Basic,10.83,17,Asia,Mobile,8.99,UPI,47,1.31,Horror,0
AM_302,64,Other,Premium,13.46,26,North America,Mobile,8.99,UPI,89,1.35,Drama,0
AM_303,54,Male,Standard,9.21,56,North America,TV,8.99,Wallet,81,1.81,Action,0
AM_304,44,Other,Standard,19.75,20,South America,Laptop,13.99,UPI,93,0.23,Horror,0
AM_305,37,Female,Basic,19.11,8,Europe,TV,13.99,Debit Card,109,0.84,Horror,0
AM_306,20,Female,Standard,7.49,50,Africa,Laptop,8.99,Debit Card,34,1.0,Drama,0
AM_307,21,Male,Basic,10.09,8,South America,TV,13.99,Credit Card,7,1.73,Comedy,0
AM_308,34,Female,Standard,9.52,21,Europe,Laptop,8.99,Debit Card,60,1.58,Horror,1
AM_309,53,Female,Standard,14.57,13,South America,Mobile,17.99,Wallet,66,1.51,Comedy,0
AM_310,54,Female,Basic,5.07,24,Asia,Mobile,17.99,UPI,76,1.56,Sci-Fi,0
AM_311,24,Other,Standard,14.56,0,Europe,TV,13.99,Debit Card,75,0.99,Drama,0
AM_312,29,Female,Basic,10.52,20,Europe,Laptop,17.99,Debit Card,118,0.35,Sci-Fi,0
AM_313,60,Female,Premium,1.67,2,Asia,Laptop,17.99,Wallet,20,1.5,Drama,0
AM_314,47,Other,Premium,18.0,57,South America,Mobile,8.99,Wallet,22,0.49,Action,0
AM_315,23,Female,Basic,8.71,11,South America,TV,17.99,Credit Card,82,1.79,Romance,0
AM_316,58,Other,Standard,12.65,43,Europe,Laptop,17.99,Credit Card,109,0.45,Action,1
AM_317,28,Male,Standard,4.84,23,Africa,Laptop,17.99,Debit Card,86,0.76,Sci-Fi,0
AM_318,46,Male,Basic,11.17,25,Asia,Laptop,8.99,Credit Card,107,0.2,Comedy,0
AM_319,31,Male,Basic,22.43,37,Africa,TV,13.99,Credit Card,17,0.44,Comedy,1
AM_320,21,Male,Premium,5.59,0,North America,TV,8.99,Debit Card,40,1.03,Romance,0
AM_321,34,Male,Basic,5.38,53,Africa,Mobile,17.99,Credit Card,89,0.71,Drama,0
AM_322,62,Female,Standard,9.62,46,Asia,TV,13.99,Credit Card,58,1.37,Drama,0
AM_323,25,Female,Standard,11.66,5,Africa,Laptop,13.99,Credit Card,33,1.16,Sci-Fi,0
AM_324,41,Other,Basic,5.13,0,Europe,Mobile,13.99,Debit Card,65,1.1,Drama,0
AM_325,67,Male,Basic,3.47,24,Africa,Mobile,13.99,Wallet,1,1.06,Action,0
AM_326,37,Female,Standard,8.01,11,Europe,TV,17.99,Wallet,22,1.08,Sci-Fi,0
AM_327,45,Female,Standard,11.4,42,Europe,Laptop,13.99,UPI,5,1.57,Drama,0
AM_328,19,Other,Basic,2.26,36,South America,Mobile,8.99,UPI,22,1.94,Horror,0
AM_329,50,Male,Standard,3.2,45,Europe,Laptop,8.99,UPI,56,1.37,Action,0
AM_330,45,Male,Premium,34.94,20,North America,Mobile,8.99,UPI,101,0.2,Sci-Fi,0
AM_331,18,Male,Standard,4.17,28,North America,Mobile,17.99,Credit Card,61,0.96,Drama,0
AM_332,51,Other,Standard,7.39,13,North America,Laptop,17.99,Wallet,47,1.13,Comedy,0
AM_333,41,Other,Basic,4.3,56,Africa,Laptop,13.99,UPI,89,0.97,Action,0
AM_334,24,Female,Basic,7.8,51,Asia,TV,13.99,Wallet,52,1.52,Horror,1
AM_335,36,Male,Standard,2.16,38,Europe,Mobile,8.99,Debit Card,38,0.6,Drama,1
AM_336,52,Female,Basic,3.92,24,Europe,TV,8.99,Wallet,56,1.45,Romance,0
AM_337,54,Other,Basic,2.92,50,South America,Mobile,17.99,Debit Card,108,0.16,Action,1
AM_338,45,Other,Basic,16.32,7,Africa,Mobile,13.99,Credit Card,106,1.61,Romance,1
AM_339,46,Female,Standard,19.72,16,South America,TV,8.99,Wallet,47,0.51,Drama,0
AM_340,27,Female,Premium,1.77,22,Europe,Laptop,8.99,Wallet,63,0.51,Horror,0
AM_341,30,Male,Basic,12.97,13,North America,Laptop,8.99,UPI,44,1.02,Sci-Fi,0
AM_342,38,Male,Basic,5.52,13,South America,Mobile,17.99,Credit Card,1,1.38,Comedy,0
AM_343,62,Other,Premium,3.32,37,South America,TV,8.99,Debit Card,51,1.04,Action,0
AM_344,22,Male,Premium,14.08,35,Asia,TV,13.99,UPI,83,1.27,Drama,0
AM_345,41,Female,Standard,8.51,21,Europe,TV,8.99,UPI,110,1.09,Action,0
AM_346,69,Male,Standard,1.98,36,South America,Mobile,13.99,Wallet,116,1.73,Romance,1
AM_347,36,Male,Basic,0.61,33,Africa,Mobile,13.99,Wallet,59,0.94,Sci-Fi,1
AM_348,41,Female,Basic,4.08,7,Asia,Mobile,8.99,Debit Card,22,1.25,Horror,0
AM_349,49,Other,Basic,9.69,52,North America,TV,8.99,UPI,2,1.08,Romance,0
AM_350,35,Female,Standard,10.65,56,South America,TV,13.99,Wallet,108,0.34,Action,0
AM_351,30,Male,Standard,16.19,57,South America,Laptop,8.99,Debit Card,76,1.78,Sci-Fi,0
AM_352,64,Female,Basic,13.37,4,Africa,Laptop,13.99,Wallet,74,0.61,Action,0
AM_353,25,Male,Premium,4.4,50,Asia,Mobile,13.99,UPI,16,1.7,Action,0
AM_354,45,Other,Standard,3.73,11,Asia,TV,8.99,Wallet,98,0.52,Comedy,0
AM_355,28,Male,Basic,13.76,47,Africa,Mobile,8.99,Debit Card,76,1.89,Romance,0
AM_356,42,Other,Premium,4.76,3,Asia,TV,17.99,Debit Card,12,1.83,Sci-Fi,0
AM_357,62,Other,Basic,13.41,25,Africa,TV,17.99,Debit Card,29,0.59,Horror,0
AM_358,40,Other,Basic,2.55,29,Europe,TV,8.99,UPI,5,0.84,Comedy,0
AM_359,62,Other,Premium,3.35,48,Asia,Laptop,8.99,Debit Card,67,0.93,Action,0
AM_360,43,Other,Basic,13.46,29,Africa,Laptop,13.99,UPI,6,1.71,Action,0
AM_361,64,Female,Standard,2.57,20,North America,TV,8.99,UPI,4,0.21,Drama,0
AM_362,54,Male,Standard,7.42,2,Africa,Laptop,17.99,Wallet,8,1.3,Drama,0
AM_363,39,Other,Standard,5.3,29,Africa,Laptop,8.99,Debit Card,35,1.49,Action,0
AM_364,19,Female,Standard,14.87,20,North America,TV,8.99,UPI,31,0.61,Romance,0
AM_365,46,Other,Standard,12.6,43,North America,Mobile,8.99,Credit Card,23,0.81,Horror,0
AM_366,41,Other,Premium,9.22,13,Europe,Laptop,13.99,UPI,100,1.3,Action,0
AM_367,40,Other,Standard,7.62,4,Africa,TV,8.99,Debit Card,71,0.96,Romance,1
AM_368,34,Male,Basic,16.29,17,South America,Mobile,8.99,Credit Card,28,1.16,Romance,0
AM_369,22,Male,Standard,3.58,38,Europe,Laptop,8.99,Wallet,82,0.93,Drama,0
AM_370,66,Female,Standard,4.18,21,South America,Mobile,13.99,Debit Card,58,0.15,Action,0
AM_371,52,Other,Basic,2.69,3,South America,Laptop,17.99,Credit Card,96,0.51,Action,0
AM_372,22,Other,Basic,32.82,13,Africa,Laptop,8.99,Wallet,57,1.3,Romance,0
AM_373,56,Other,Premium,8.01,44,Africa,Mobile,13.99,Credit Card,103,0.91,Action,0
AM_374,57,Female,Standard,10.37,17,Africa,Mobile,13.99,Wallet,58,0.17,Action,0
AM_375,64,Other,Premium,13.45,54,Africa,TV,13.99,Wallet,73,1.14,Drama,0
AM_376,32,Male,Basic,4.05,15,North America,Mobile,13.99,Wallet,75,1.63,Action,1
AM_377,36,Female,Premium,6.1,19,North America,Laptop,8.99,UPI,92,1.76,Sci-Fi,0
AM_378,34,Female,Basic,7.76,13,North America,Laptop,17.99,Credit Card,56,0.56,Comedy,0
AM_379,18,Female,Basic,16.06,20,South America,Laptop,8.99,Credit Card,23,1.74,Romance,0
AM_380,65,Male,Basic,6.53,29,South America,Laptop,8.99,Debit Card,10,0.36,Sci-Fi,0
AM_381,54,Female,Basic,1.21,55,Africa,Laptop,13.99,UPI,115,1.19,Horror,0
AM_382,35,Other,Basic,19.17,36,Europe,Laptop,13.99,Wallet,33,0.52,Horror,0
AM_383,44,Male,Basic,9.6,10,Asia,Mobile,17.99,Wallet,96,0.61,Drama,0
AM_384,50,Other,Basic,4.03,23,Africa,TV,13.99,Debit Card,51,1.53,Comedy,0
AM_385,39,Female,Standard,17.11,3,Europe,Mobile,17.99,UPI,18,0.87,Drama,0
AM_386,29,Other,Basic,16.12,53,Europe,TV,8.99,Wallet,106,0.48,Comedy,0
AM_387,57,Female,Standard,2.36,58,Africa,Laptop,17.99,UPI,116,0.67,Romance,0
AM_388,54,Female,Premium,4.65,46,Europe,TV,13.99,Wallet,79,0.64,Romance,0
AM_389,43,Male,Basic,7.93,1,Asia,Laptop,13.99,Credit Card,81,0.9,Action,0
AM_390,29,Male,Premium,7.94,27,Africa,Laptop,13.99,Debit Card,56,1.48,Romance,0
AM_391,36,Female,Premium,23.54,52,Asia,TV,17.99,Wallet,34,1.74,Horror,0
AM_392,29,Other,Basic,7.06,44,Asia,TV,8.99,UPI,45,0.55,Sci-Fi,1
AM_393,66,Female,Basic,4.35,35,North America,Laptop,17.99,Debit Card,30,1.69,Horror,0
AM_394,28,Male,Standard,15.48,8,South America,TV,13.99,Credit Card,66,0.31,Comedy,0
AM_395,42,Other,Standard,7.41,49,Europe,TV,13.99,Debit Card,31,0.46,Comedy,1
AM_396,38,Male,Standard,5.76,46,South America,Laptop,8.99,Debit Card,49,0.72,Romance,0
AM_397,28,Male,Standard,32.2,9,Asia,TV,8.99,Credit Card,106,1.0,Horror,0
AM_398,46,Female,Basic,8.48,3,Asia,TV,13.99,Debit Card,67,1.75,Sci-Fi,0
AM_399,24,Female,Standard,9.85,30,Europe,TV,8.99,Debit Card,41,0.43,Drama,0
AM_400,35,Other,Premium,4.22,13,Africa,Laptop,8.99,Debit Card,10,0.95,Romance,0
AM_401,24,Female,Premium,10.21,57,North America,TV,13.99,Credit Card,44,1.8,Horror,1
AM_402,25,Other,Standard,15.85,9,South America,Mobile,13.99,Wallet,78,1.93,Romance,0
AM_403,40,Male,Standard,3.54,18,South America,TV,8.99,UPI,2,1.96,Drama,0
AM_404,51,Male,Standard,10.61,50,South America,TV,13.99,Credit Card,36,0.82,Sci-Fi,0
AM_405,46,Female,Basic,1.84,0,North America,Laptop,13.99,UPI,31,1.25,Comedy,0
AM_406,67,Male,Premium,1.88,38,Africa,Laptop,17.99,UPI,82,0.13,Romance,1
AM_407,30,Other,Basic,17.9,51,Europe,Laptop,17.99,UPI,84,1.36,Comedy,1
AM_408,52,Male,Standard,27.84,56,Europe,Mobile,17.99,Debit Card,90,1.79,Drama,0
AM_409,25,Other,Basic,2.0,34,Asia,Mobile,17.99,Wallet,22,1.37,Comedy,1
AM_410,36,Male,Premium,1.6,54,Europe,Mobile,8.99,Debit Card,63,0.24,Action,0
AM_411,64,Other,Standard,1.73,53,South America,TV,8.99,Debit Card,97,1.44,Comedy,0
AM_412,66,Female,Standard,8.67,28,South America,Mobile,17.99,Credit Card,101,1.04,Horror,0
AM_413,37,Other,Standard,19.91,50,Africa,TV,8.99,Wallet,111,0.88,Romance,1
AM_414,19,Female,Standard,0.56,3,Europe,Laptop,17.99,Wallet,48,1.33,Comedy,1
AM_415,48,Female,Standard,11.51,46,Asia,Laptop,13.99,Debit Card,48,1.83,Action,1
AM_416,51,Other,Basic,15.86,46,Europe,Mobile,8.99,Debit Card,56,1.42,Romance,1
AM_417,29,Male,Basic,4.8,48,Europe,TV,8.99,UPI,78,0.93,Comedy,0
AM_418,33,Male,Standard,16.66,41,Europe,Laptop,17.99,Credit Card,118,0.17,Horror,0
AM_419,54,Female,Premium,2.71,56,Europe,Mobile,8.99,Credit Card,64,1.74,Drama,0
AM_420,44,Female,Premium,8.34,23,North America,Laptop,8.99,Wallet,6,0.54,Sci-Fi,0
AM_421,24,Female,Basic,1.56,22,North America,Mobile,13.99,Wallet,28,1.49,Action,0
AM_422,54,Male,Basic,6.08,18,Asia,TV,8.99,UPI,16,0.85,Horror,0
AM_423,61,Other,Basic,2.87,19,Asia,Mobile,17.99,Credit Card,66,0.31,Horror,0
AM_424,49,Female,Premium,1.71,49,Asia,TV,8.99,UPI,4,0.52,Sci-Fi,0
AM_425,47,Other,Standard,14.14,0,South America,TV,13.99,Debit Card,96,1.45,Drama,0
AM_426,67,Male,Standard,6.58,31,North America,Laptop,13.99,Credit Card,13,1.8,Horror,0
AM_427,62,Male,Standard,7.17,5,Europe,TV,8.99,Debit Card,52,1.48,Drama,0
AM_428,69,Male,Standard,18.8,13,North America,Laptop,8.99,Credit Card,5,1.01,Drama,0
AM_429,47,Other,Premium,5.86,59,North America,Laptop,13.99,Credit Card,89,0.48,Horror,0
AM_430,43,Male,Premium,3.51,41,Asia,Laptop,13.99,Wallet,40,0.25,Horror,1
AM_431,24,Male,Premium,10.32,36,North America,Laptop,13.99,Credit Card,67,1.35,Sci-Fi,1
AM_432,67,Male,Premium,24.3,26,South America,Mobile,8.99,Wallet,59,0.35,Sci-Fi,0
AM_433,25,Male,Basic,5.67,50,Africa,Mobile,17.99,Wallet,81,1.21,Comedy,0
AM_434,25,Female,Standard,7.36,20,Asia,TV,13.99,Credit Card,74,0.63,Drama,0
AM_435,37,Male,Standard,11.27,49,Africa,Mobile,8.99,Credit Card,105,0.61,Action,1
AM_436,53,Female,Standard,4.35,38,Europe,TV,17.99,Wallet,117,1.04,Comedy,1
AM_437,26,Male,Basic,16.42,7,South America,Mobile,13.99,Debit Card,63,0.86,Romance,0
AM_438,65,Female,Basic,23.28,42,Africa,Laptop,17.99,Credit Card,70,0.19,Drama,0
AM_439,31,Male,Basic,9.76,4,Africa,TV,8.99,Debit Card,47,1.79,Horror,0
AM_440,62,Male,Premium,12.31,2,Africa,TV,8.99,Debit Card,6,1.29,Action,0
AM_441,31,Male,Basic,1.8,52,Europe,TV,13.99,UPI,103,1.84,Sci-Fi,0
AM_442,46,Female,Basic,34.53,28,Africa,TV,17.99,Wallet,90,0.98,Drama,0
AM_443,23,Female,Basic,9.3,27,South America,Laptop,13.99,Debit Card,40,0.18,Romance,0
AM_444,29,Male,Premium,6.05,12,Asia,TV,13.99,Debit Card,116,1.52,Action,0
AM_445,58,Female,Basic,10.82,35,Asia,Mobile,8.99,UPI,24,1.69,Drama,0
AM_446,18,Other,Standard,9.53,0,Africa,TV,17.99,Wallet,88,0.32,Romance,0
AM_447,62,Other,Standard,6.01,55,Europe,Mobile,8.99,UPI,77,0.74,Drama,0
AM_448,61,Female,Basic,11.74,17,Europe,Laptop,8.99,Debit Card,58,0.65,Sci-Fi,0
AM_449,50,Male,Basic,8.61,29,Asia,Laptop,17.99,Wallet,58,0.4,Sci-Fi,1
AM_450,26,Other,Standard,4.91,10,Asia,Mobile,17.99,Wallet,119,1.26,Sci-Fi,0
AM_451,61,Male,Basic,48.66,47,Africa,Laptop,17.99,UPI,94,0.77,Sci-Fi,1
AM_452,53,Female,Basic,10.6,0,Africa,Mobile,17.99,Debit Card,69,1.18,Romance,0
AM_453,34,Female,Basic,2.55,43,South America,Laptop,13.99,Wallet,44,1.05,Action,0
AM_454,23,Other,Premium,10.25,17,Africa,TV,8.99,UPI,36,1.52,Action,1
AM_455,43,Female,Premium,11.09,12,Africa,TV,17.99,Wallet,96,1.31,Horror,0
AM_456,25,Male,Premium,6.08,35,North America,Laptop,17.99,Credit Card,94,0.7,Sci-Fi,0
AM_457,43,Female,Basic,4.81,4,South America,Mobile,17.99,Debit Card,53,0.14,Horror,0
AM_458,59,Male,Standard,7.42,40,North America,TV,17.99,Wallet,78,1.39,Horror,0
AM_459,36,Male,Standard,1.9,25,North America,Laptop,17.99,UPI,59,0.7,Sci-Fi,0
AM_460,23,Female,Standard,4.9,40,Asia,Laptop,13.99,Credit Card,52,0.45,Drama,0
AM_461,45,Female,Basic,12.18,33,Europe,Mobile,8.99,Wallet,106,1.21,Drama,0
AM_462,50,Other,Basic,2.83,13,North America,Laptop,8.99,Credit Card,79,1.76,Horror,0
AM_463,52,Other,Standard,4.37,37,Asia,Laptop,8.99,Wallet,21,0.61,Action,0
AM_464,24,Female,Premium,1.14,51,Europe,Mobile,13.99,UPI,89,0.38,Romance,1
AM_465,61,Other,Standard,13.18,16,Asia,Laptop,8.99,Credit Card,78,1.9,Drama,0
AM_466,47,Other,Premium,9.65,43,South America,TV,13.99,UPI,1,1.29,Action,0
AM_467,40,Other,Basic,12.94,32,North America,TV,8.99,Wallet,22,0.79,Comedy,0
AM_468,20,Male,Basic,23.41,9,North America,Mobile,17.99,Debit Card,108,0.11,Action,0
AM_469,37,Female,Basic,7.19,26,Africa,Mobile,13.99,Credit Card,7,1.83,Romance,0
AM_470,68,Female,Standard,10.12,49,Africa,TV,8.99,Debit Card,67,1.8,Comedy,0
AM_471,58,Other,Basic,5.96,22,Asia,TV,8.99,Wallet,89,1.12,Comedy,0
AM_472,59,Male,Basic,12.55,45,North America,Mobile,8.99,Wallet,75,0.64,Drama,0
AM_473,33,Other,Standard,2.27,37,North America,Mobile,13.99,UPI,39,1.16,Sci-Fi,0
AM_474,39,Other,Basic,4.15,18,Africa,Mobile,8.99,Debit Card,10,1.17,Horror,1
AM_475,69,Female,Basic,5.91,59,Asia,Mobile,8.99,Wallet,37,1.2,Horror,1
AM_476,25,Other,Standard,15.55,42,North America,Laptop,17.99,Wallet,70,0.53,Sci-Fi,0
AM_477,57,Female,Basic,13.41,11,Asia,Mobile,8.99,UPI,46,0.92,Sci-Fi,0
AM_478,46,Other,Premium,17.25,49,Asia,TV,17.99,Debit Card,17,0.42,Comedy,0
AM_479,39,Female,Premium,13.95,59,South America,Mobile,8.99,Wallet,27,0.46,Drama,0
AM_480,61,Male,Standard,6.19,50,Europe,Laptop,13.99,Credit Card,22,0.14,Action,0
AM_481,69,Male,Standard,6.02,24,Europe,Laptop,17.99,UPI,65,0.72,Horror,0
AM_482,24,Other,Basic,16.05,27,North America,TV,13.99,Wallet,36,0.64,Action,0
AM_483,30,Male,Standard,1.77,44,Africa,Mobile,17.99,Wallet,97,1.06,Action,1
AM_484,59,Male,Premium,8.61,8,Africa,Mobile,17.99,UPI,56,1.4,Action,0
AM_485,65,Male,Standard,6.24,13,North America,Mobile,8.99,UPI,59,1.96,Sci-Fi,0
AM_486,59,Male,Basic,1.88,13,Asia,Mobile,8.99,UPI,19,0.82,Action,0
AM_487,41,Female,Basic,4.98,30,Africa,Laptop,17.99,Debit Card,42,0.59,Sci-Fi,0
AM_488,41,Male,Basic,9.81,46,Asia,Mobile,13.99,UPI,105,0.48,Horror,0
AM_489,67,Female,Basic,9.87,49,North America,TV,17.99,Credit Card,83,1.81,Romance,0
AM_490,53,Male,Standard,4.56,31,Asia,Laptop,8.99,Debit Card,49,0.22,Sci-Fi,0
AM_491,53,Male,Standard,21.33,20,North America,Mobile,13.99,Debit Card,77,1.6,Action,0
AM_492,49,Male,Basic,10.26,38,Europe,Mobile,13.99,Wallet,100,1.0,Comedy,0
AM_493,60,Male,Basic,20.37,21,North America,TV,8.99,Credit Card,46,1.11,Romance,0
AM_494,62,Female,Premium,5.26,25,South America,Laptop,17.99,UPI,55,0.97,Romance,0
AM_495,26,Other,Basic,8.45,21,North America,TV,17.99,Debit Card,72,0.22,Action,0
AM_496,66,Other,Basic,29.72,14,North America,Laptop,8.99,Credit Card,32,1.31,Action,0
AM_497,38,Male,Standard,11.66,35,Asia,Mobile,8.99,UPI,23,1.96,Drama,1
AM_498,28,Female,Standard,9.66,37,Africa,Laptop,17.99,Credit Card,75,1.83,Drama,0
AM_499,63,Female,Standard,4.84,37,Africa,TV,17.99,Credit Card,96,0.53,Drama,1
AM_500,43,Male,Standard,16.43,13,Asia,Mobile,8.99,Debit Card,92,0.88,Sci-Fi,0
AM_501,58,Female,Basic,19.04,37,South America,TV,13.99,Wallet,32,1.86,Sci-Fi,1
AM_502,32,Female,Basic,14.95,16,Africa,TV,8.99,UPI,70,1.7,Comedy,0
AM_503,28,Other,Premium,4.2,56,Asia,Mobile,8.99,Wallet,44,1.35,Comedy,0
AM_504,29,Female,Basic,9.53,1,Asia,Mobile,8.99,Debit Card,99,1.21,Sci-Fi,0
AM_505,66,Male,Basic,22.72,4,South America,Mobile,8.99,Wallet,68,1.44,Drama,0
AM_506,64,Other,Basic,5.52,48,South America,TV,17.99,Credit Card,61,1.69,Comedy,1
AM_507,30,Other,Standard,8.24,5,Asia,TV,8.99,UPI,110,0.99,Sci-Fi,0
AM_508,21,Female,Basic,3.4,59,Europe,Mobile,8.99,Wallet,45,0.76,Sci-Fi,1
AM_509,59,Male,Premium,1.2,15,South America,TV,8.99,Debit Card,12,1.88,Drama,0
AM_510,46,Other,Basic,5.17,10,Asia,TV,8.99,Credit Card,13,0.54,Horror,0
AM_511,52,Other,Basic,11.85,21,Europe,TV,8.99,Debit Card,110,1.08,Drama,0
AM_512,26,Other,Basic,19.83,15,Europe,Mobile,13.99,Wallet,113,1.79,Romance,0
AM_513,64,Female,Premium,3.64,7,North America,Mobile,17.99,UPI,81,1.29,Drama,0
AM_514,57,Other,Standard,11.45,19,South America,TV,8.99,UPI,61,1.63,Action,0
AM_515,64,Female,Standard,10.37,54,Europe,TV,13.99,Wallet,75,1.53,Comedy,0
AM_516,25,Female,Basic,27.92,41,North America,Mobile,17.99,Wallet,92,0.78,Action,0
AM_517,34,Male,Premium,7.11,19,South America,TV,8.99,Wallet,115,0.55,Horror,0
AM_518,58,Male,Premium,13.12,6,South America,Mobile,13.99,UPI,89,1.12,Comedy,0
AM_519,58,Male,Premium,9.4,55,Africa,Mobile,8.99,UPI,63,1.78,Action,1
AM_520,42,Female,Basic,13.38,19,Asia,Mobile,17.99,Credit Card,19,1.03,Romance,0
AM_521,40,Female,Standard,4.78,44,North America,TV,13.99,UPI,45,1.12,Horror,0
AM_522,49,Female,Standard,6.53,36,North America,TV,13.99,UPI,93,0.63,Sci-Fi,0
AM_523,48,Male,Basic,6.27,11,Africa,TV,13.99,Wallet,45,0.24,Horror,0
AM_524,22,Male,Basic,12.35,56,North America,Laptop,13.99,Debit Card,4,1.84,Comedy,1
AM_525,50,Other,Basic,13.59,29,Asia,Mobile,17.99,Wallet,115,0.54,Horror,0
AM_526,51,Female,Premium,15.35,6,Europe,TV,17.99,Credit Card,45,1.19,Drama,0
AM_527,69,Female,Premium,2.53,9,North America,Laptop,13.99,Wallet,93,0.13,Sci-Fi,0
AM_528,22,Male,Basic,12.18,52,Africa,TV,13.99,Debit Card,47,1.57,Comedy,0
AM_529,49,Female,Premium,1.56,57,Asia,Mobile,8.99,Wallet,21,0.39,Horror,1
AM_530,41,Female,Standard,6.51,50,Asia,Mobile,17.99,UPI,37,0.73,Sci-Fi,1
AM_531,56,Male,Premium,18.35,45,Asia,TV,17.99,UPI,41,1.93,Romance,1
AM_532,19,Female,Basic,3.13,20,Africa,TV,8.99,UPI,32,0.94,Horror,0
AM_533,68,Female,Standard,7.74,38,South America,TV,8.99,Credit Card,56,0.77,Horror,0
AM_534,56,Male,Standard,2.08,13,Africa,Mobile,8.99,Wallet,47,0.22,Comedy,0
AM_535,46,Male,Standard,11.21,41,North America,Laptop,8.99,Debit Card,42,0.89,Romance,0
AM_536,67,Other,Premium,11.27,36,Europe,TV,8.99,Credit Card,20,1.34,Horror,0
AM_537,29,Other,Standard,3.94,36,Europe,Mobile,8.99,Debit Card,9,0.71,Drama,0
AM_538,34,Male,Basic,4.97,59,South America,Mobile,8.99,UPI,20,1.01,Sci-Fi,1
AM_539,57,Male,Basic,7.28,50,North America,TV,17.99,Wallet,114,0.35,Action,0
AM_540,24,Male,Premium,15.17,52,North America,Laptop,13.99,Wallet,47,1.45,Romance,0
AM_541,29,Male,Standard,11.11,55,South America,Mobile,13.99,UPI,24,1.53,Sci-Fi,0
AM_542,31,Female,Standard,10.72,4,Asia,Mobile,8.99,Debit Card,17,0.11,Horror,0
AM_543,32,Female,Basic,7.07,19,North America,Laptop,17.99,Wallet,111,1.73,Drama,0
AM_544,20,Female,Basic,6.33,46,Asia,Laptop,8.99,UPI,40,1.49,Sci-Fi,1
AM_545,50,Other,Basic,10.86,53,Europe,Mobile,13.99,Wallet,30,1.27,Romance,1
AM_546,66,Female,Basic,3.02,51,South America,Mobile,17.99,Wallet,8,1.73,Horror,0
AM_547,49,Other,Premium,9.3,16,South America,Laptop,13.99,Debit Card,75,1.82,Comedy,0
AM_548,21,Male,Premium,7.78,9,Africa,Mobile,8.99,Debit Card,19,1.29,Horror,0
AM_549,39,Other,Basic,10.42,53,Africa,TV,17.99,Debit Card,7,1.69,Romance,1
AM_550,25,Male,Standard,13.9,16,Europe,TV,17.99,UPI,47,1.96,Comedy,0
AM_551,55,Other,Premium,5.79,27,Africa,Mobile,8.99,Wallet,106,0.19,Romance,0
AM_552,23,Female,Premium,5.27,24,North America,Laptop,8.99,Wallet,29,1.81,Romance,0
AM_553,63,Other,Basic,22.8,40,North America,Laptop,13.99,Wallet,24,1.12,Sci-Fi,0
AM_554,59,Other,Basic,10.05,42,Europe,TV,17.99,UPI,1,0.32,Comedy,0
AM_555,30,Other,Premium,4.35,35,Asia,TV,8.99,Wallet,114,1.05,Romance,0
